-9.998207123043275635e-01,-1.893523824162574032e-02,5.448831829968968886e-03,-4.099530577659606934e-01
-9.999973759603411061e-01,2.290867179065266771e-03,-2.109931023330996469e-01,8.643513321876525879e-01
-9.999830832485877563e-01,-5.816632758567437562e-03,1.870385437349951774e-01,4.204827845096588135e-01
-9.987726595325302492e-01,-4.952953230464116063e-02,3.336707323416371329e-01,9.985767006874084473e-01
-9.915782928996581536e-01,-1.295086446929308299e-01,6.179185119104324553e-01,1.843469142913818359e+00
-9.637172774918770779e-01,-2.669251001004672164e-01,1.062108791261370255e+00,4.245262444019317627e-01
-9.278310736709940443e-01,-3.730006685389860022e-01,5.593521075305206702e-01,7.388495206832885742e-01
-9.158890627998332867e-01,-4.014314694236651992e-01,1.836021952220440179e-02,-8.128492832183837891e-01
-9.575410915840033566e-01,-2.882968226118965971e-01,-1.194307438542150823e+00,-1.539220809936523438e+00
-9.999669047905191954e-01,8.135682126817712564e-03,-2.341337733791237330e+00,1.454175710678100586e+00
-9.619264958172680791e-01,2.733082813321093263e-01,-1.443111780830029778e+00,-1.485694408416748047e+00
-8.831012172114185432e-01,4.691825232888699460e-01,-1.342950608020033521e+00,-9.519463777542114258e-01
-8.138025473485488437e-01,5.811414749688864623e-01,-6.136626655394079588e-01,1.898538947105407715e+00
-8.786541703769591427e-01,4.774587404992998163e-01,1.516093684650523965e+00,-1.285983800888061523e+00
-9.731150786622632110e-01,2.303194383462613681e-01,1.835905827942003965e+00,8.849595673382282257e-03
-9.967902078788180020e-01,-8.005798821418637357e-02,2.131076814071804382e+00,1.221028923988342285e+00
-9.130811926615641783e-01,-4.077778017594085869e-01,2.249720180384899404e+00,-6.533005833625793457e-01
-8.110529872388122508e-01,-5.849726932866174955e-01,8.704057169143722961e-01,-1.176856279373168945e+00
-8.417773000364169311e-01,-5.398249504639444085e-01,-9.796581901776569845e-01,3.418267369270324707e-01
-9.472018335056832106e-01,-3.206379369373999477e-01,-1.899378667126893960e+00,-3.176234960556030273e-01
-9.995894036656650661e-01,2.865351774774010929e-02,-2.517065995943063683e+00,1.627194643020629883e+00
-9.522014179843069082e-01,3.054708817361734274e-01,-1.482167673912571537e+00,1.396038055419921875e+00
-9.231219149578706595e-01,3.845073863068352860e-01,-7.295329765813074463e-02,8.424669504165649414e-02
-9.500470137488180589e-01,3.121068273315293906e-01,7.960533397755907847e-01,-1.940641045570373535e+00
-9.758394509155652319e-01,2.184888235970164350e-01,5.483091417921754918e-01,1.324494555592536926e-02
-9.956061002708226360e-01,9.364023229106503698e-02,9.618143460358001828e-01,4.591002166271209717e-01
-9.964910448679903388e-01,-8.369944741693821633e-02,1.251776148547676160e+00,-4.905229508876800537e-01
